Kinase	TCGA-13-1484	TCGA-13-1489	TCGA-13-1494	TCGA-13-1499	TCGA-13-2071	TCGA-23-1123	TCGA-23-1124	TCGA-24-1103	TCGA-24-1104	TCGA-24-1428	TCGA-24-1430	TCGA-24-1435	TCGA-24-1466	TCGA-24-1467	TCGA-24-1545	TCGA-24-1550	TCGA-24-1551	TCGA-24-1552	TCGA-24-1553	TCGA-24-1555	TCGA-24-1556	TCGA-24-1562	TCGA-24-1563	TCGA-24-1603	TCGA-24-1604	TCGA-24-1923	TCGA-24-2020	TCGA-24-2023	TCGA-24-2024	TCGA-24-2030	TCGA-24-2260	TCGA-24-2267	TCGA-24-2288	TCGA-24-2289	TCGA-25-1316	TCGA-25-1319	TCGA-25-1320	TCGA-25-1321	TCGA-25-1628	TCGA-25-1630	TCGA-25-1635	TCGA-25-2400	TCGA-25-2404	TCGA-25-2409	TCGA-29-1688	TCGA-29-1693	TCGA-29-1762	TCGA-29-1763	TCGA-29-1774	TCGA-29-1775	TCGA-29-1776	TCGA-29-1777	TCGA-29-2414	TCGA-29-2432	TCGA-30-1866	TCGA-36-1576	TCGA-36-1581	TCGA-36-2529	TCGA-36-2530	TCGA-36-2543	TCGA-42-2588	TCGA-42-2590	TCGA-61-1741	TCGA-61-1907	TCGA-61-1919	TCGA-61-1995	TCGA-61-2008	TCGA-61-2095	TCGA-61-2612
CDK6	-0.6993333333333333	-0.4176666666666667	-0.9692207936507936	-0.46555412698412707	-0.354054126984127	-0.4053333333333333	0.061700000000000005	-0.07316666666666667	-0.5825541269841271	0.3166666666666667	-0.43833333333333346	0.09406666666666667	-0.15916666666666665	0.3216125396825396	-0.11938746031746032	0.16227920634920628	-0.5166489417989419	1.5865	-0.053166666666666716	-0.2414707936507937	-0.10291306878306879	0.7655	-0.23033333333333328	0.05833333333333324	-0.7911666666666668	-0.6040166666666666	-0.719	0.478	0.0066292063492063525	0.2319999999999999	-0.1717797354497355	0.4816202645502646	-0.15005412698412698	-0.48676666666666674	0.14944587301587298	-0.5495000000000001	0.03599999999999994	0.03827920634920636	0.25094587301587296	-0.24405412698412707	-0.614	-0.16772079365079365	-0.3549515873015873	-0.08988746031746031	0.30983333333333335	-0.24005412698412706	-0.458054126984127	-0.1264374603174603	-0.8431666666666667	-0.34072079365079366	-0.32489999999999997	-0.7303156084656085	-0.4987066666666667	-0.13022079365079364	0.10616253968253969	-0.12983333333333333	0.39019999999999994	-0.7205	0.6488333333333335	-0.11538746031746032	-0.13158333333333333	-1.118	-1.042554126984127	0.3201666666666667	-0.04511825396825397	-0.5393333333333334	-1.1403156084656085	-0.15511825396825396	-0.01969
CDK5	-0.4902692307692308	-1.1067830091222879	-0.20252603750426598	-0.6264316789940829	-0.11339409320976916	-0.24984503205128203	0.2769050527903469	0.017367900641025665	-0.24828484519657368	-0.2954423076923077	0.3157063348416289	0.3016171225071225	-0.15904366515837107	-0.05347166101055808	0.23802541121368265	0.021897956881522476	-0.20256158653846154	0.16362595022624432	-0.0904719551282051	-0.3611020431184775	0.3137811496564439	0.11742096866096864	-0.12212307692307695	-0.08155614421618154	-0.20562625667130754	0.11368076923076921	-0.7766262566713077	-0.13598152883156625	0.33704615384615383	-0.1291084898915187	-0.18973808111278703	0.05641576504105915	-0.4381361272478558	0.04286575690335305	-0.06762935081078526	-0.06077655078895464	-0.01906087205592298	0.01985478129713422	0.12365361634188783	-0.032422832840236684	-0.10407187028657618	0.10048461538461544	-0.35643725490196076	0.1917538461538461	0.052451737891737855	-0.061289973401701975	0.05237513755946163	-0.056350000000000025	-0.305866182199211	-0.41329975591715973	-0.02813209935897434	-0.12274620192307692	0.05309615384615388	0.11160526206636502	0.5780230769230769	-0.20431618219921108	-0.7460046474358974	0.38525545241617354	0.10826405448717952	-0.3642787085943845	0.2855003722879684	-0.41582916296844186	-0.24400000000000005	0.21490889894419304	0.30512043740573147	0.03361538461538464	-0.7070346634615384	-0.7582834087481147	0.13087231732228
CDK9	0.30684285714285714	-1.2097142857142857	-0.5105529598506069	-0.33920280112044826	-0.4596453968253968	0.10456190476190474	-0.1815809523809524	-1.5395714285714284	-0.44483867413632117	-0.6125456582633053	-1.4574005788982258	0.03942857142857142	-0.1472577217553688	0.7327926984126985	0.0600784126984127	-0.13541010270774978	-0.5466238095238094	0.2615994211017741	-0.14243809523809525	-0.43912438842203544	-0.32117179138321994	-0.0799857142857143	-0.5256313725490196	-0.4914285714285715	-1.3284857142857143	-0.2747742296918768	-1.1625714285714286	0.9004285714285715	-0.33358095238095237	1.0919355555555554	-0.31291464852607703	-0.2271289342403628	-0.2711215873015873	-0.6627238095238095	-0.17198153127917834	-0.2481523809523809	-1.3326285714285715	1.1349355555555556	-0.15141010270774974	-0.39734565826330537	-0.375295238095238	-0.8365714285714285	-0.3896768147258904	-0.0828857142857143	0.5097142857142858	-0.220635873015873	-0.29635968253968253	-0.1647666666666667	-0.8220644444444447	-0.2207742296918768	-1.0959999999999999	-0.49158095238095223	-0.8024628571428571	-0.03429301587301586	0.3368142857142856	-0.09149301587301586	-0.4735809523809524	-0.49688571428571426	-1.3011428571428572	-0.3043596825396825	-0.1162952380952381	-1.6244285714285718	-0.4827523809523809	0.0004190476190476046	0.1626088995598239	-0.04490000000000004	-0.5024380952380952	-0.8765196718687475	0.6064285714285714
MAPKAPK2	-0.1159756901041667	-1.7413638236607143	-0.17268088099180917	-0.6618685653390523	-0.4239805732901868	-0.2742349666399572	-0.05747997115384615	-0.033655437326388864	-0.22689338099180908	0.08591946920955884	0.10583775277777781	0.2546138888888889	-0.03720293472222221	0.10744448730349515	0.035195194988583034	0.39079902972247665	-0.030895790598290604	0.02207025277777781	0.23900878336004272	-0.44355722027752337	-0.2171351713770604	0.3397138888888889	-0.2564055307904412	0.1930044757294211	-0.457762484375	0.3451507192095588	-0.591843734375	-0.31918052427057897	0.16236934086134458	-0.2279325892857143	-0.1547726713770604	-0.21221017137706044	-0.06200655501141697	-0.106799984375	-0.016888470277523382	-0.347149984375	0.064293765625	-0.30479301269650483	0.2420941190081909	0.019875184660947703	-0.3567038461538462	-0.2888075892857143	0.2356715482026144	-0.07056571428571427	-0.04137361111111107	-0.407194055011417	-0.41366807329018684	-0.3067137841386555	-0.21586883928571426	-0.07817481533905228	-0.16465543732638885	-0.2114832905982906	-0.3433131901041666	-0.3517430126965049	0.5882299107142857	-0.3404575892857143	-0.5040849666399574	-0.4656763236607144	-0.24494918732638885	-0.010211823290186783	0.19485001562499998	-0.8700325736607141	-0.08900753413865548	0.023330528846153845	-0.12525345179738562	-0.2934881901041667	-0.9426207905982906	-1.1587159517973857	-0.19141427427057894
AKT1	-0.5657689809879177	-1.1636206247729604	-0.30041148162084075	-1.1051169437267443	-0.2849402884515332	0.09884725614352481	0.0013638600647555967	-0.06772470159125012	-0.15495476520293025	-0.13247133783463633	-0.06665816563072086	-0.16416892807205805	-0.06512697160087011	0.10523571186434776	0.2369793703692091	0.1885126873201685	-0.02171917634051963	0.091755714966294	-0.007719609528116978	-0.5467749246201299	-0.11285346194633739	0.18208629580853908	-0.1385698452973229	-0.01972395321013981	-0.2592262003474691	0.306064483060886	-0.5833873943773197	-0.22582484873252778	0.09099009279001817	-0.6934265561083471	-0.14998629776723293	-0.23739674552842696	-0.2082000326158655	-0.07584278594538975	-0.10053955148580163	0.006612721517296797	0.0019618593540235403	0.0714655626106164	0.25596165270751753	0.2857188771687779	-0.11662569217405042	-0.0721402159835741	0.17945590049033333	-0.23507752941640997	-0.11570922657952065	-0.3475836147054179	-0.337497154123175	0.07190621219300324	-0.5099361381978995	0.12282932492997198	0.1310887312445707	0.0027150027639579943	0.09015489960909735	-0.04800607918042839	0.2785582914791123	-0.3305011829740187	-0.6639225946027439	-0.13389226656400538	-0.32431753741214564	-0.052672825764966014	0.2886394230098342	-0.6833758486535573	-0.0997645340756535	-0.4585122593382294	0.0718081392963035	-0.59112480188344	-0.7254118629076838	-0.6301761890619056	0.13592321096896473
CDK7	-0.13800641025641025	0.30783333333333335	-0.2517397435897436	-0.4180245584045584	-0.2981666666666667	0.5659818518518519	0.028431851851851864	0.25145	-0.5613397435897436	0.13580877492877497	0.2783610897435898	-0.37600641025641024	-0.9573055769230768	0.08867544159544159	-0.5733333333333333	-0.0008167845117844963	-0.0893333333333333	0.24302775641025642	-0.06635148148148151	0.03307321548821549	0.2853429415954416	-0.3974897435897436	-0.43619122507122504	0.08650000000000002	-0.7158333333333333	-0.21869122507122507	0.9169333333333335	-0.14918333333333333	0.2658429415954416	0.61035	-0.04315705840455841	0.14784294159544156	-0.018816666666666666	-0.7542658333333335	0.03640654882154881	-0.3296658333333333	-0.29048333333333337	0.30637544159544156	0.10967692307692307	-0.07519122507122507	0.07448185185185185	0.5174	-0.2518055769230769	-0.26816666666666666	0.21443858974358979	-0.58085	0.24661666666666662	-0.09332372507122506	-0.055850000000000004	-0.1498912250712251	-0.3692333333333333	-0.8247166666666667	-0.5508397435897435	-0.30528122507122507	0.16433333333333336	-0.05449999999999999	-0.5700181481481481	-0.2555	0.1485	0.30949999999999994	-0.7107991666666665	-0.6708333333333334	0.4600096082621083	0.36668518518518517	0.25586108974358973	0.214826923076923	-0.32416666666666666	-0.1336889102564102	0.4078333333333333
MAP3K7	-0.49379999999999996	-0.39696000000000004	-0.08982182619047618	-0.7325568261904761	-0.11822182619047625	0.09357611111111111	0.07540000000000005	0.4354	-0.06395182619047617	-0.22283571507936512	-0.01149000000000001	0.34407611111111114	-0.11668999999999999	-0.1239357150793651	-0.05741571507936509	-0.12348571507936512	-0.4006	0.32814999999999994	0.14158611111111113	-0.1572857150793651	-0.1208981363636364	-0.1272138888888889	-0.2219357150793651	0.029964284920634916	-0.17822182619047622	-0.005525715079365091	-0.03742182619047622	0.07284628492063491	0.12913611111111112	0.2536	-0.27008213636363637	-0.2334821363636364	-0.11279671507936509	-0.2676	-0.1147157150793651	-0.13199999999999998	-0.21764182619047617	0.07779428492063492	0.020388173809523798	-0.048996826190476184	-0.36054	0.1403661111111111	0.07478999999999998	-0.17128388888888887	-0.19997388888888895	-0.23928571507936508	0.048828173809523805	-0.0567538888888889	-0.52404	-0.2360068261904762	0.21380000000000005	-0.3903	0.0507	0.013674284920634893	0.3614861111111111	-0.3028	-1.0170138888888889	-0.037259999999999995	-0.03426999999999997	0.06147817380952379	0.34778000000000003	-0.134	-0.4195038888888889	0.18536000000000002	-0.17413000000000003	-0.18263669999999999	-0.7057200000000001	-0.71935	-0.11329571507936509
MARK2	-0.4717333333333334	-0.6409555555555555	-0.0929170223398001	-0.5459860699588478	-0.08800000000000006	0.3855295414462081	0.04536966490299829	0.24611111111111109	-0.32263924456202225	-0.07109021164021165	0.03221358024691357	0.5150956790123457	0.000724691358024702	-0.18201543209876545	0.07824312169312168	-0.12483518518518519	-0.41895308641975315	0.3284358024691358	0.3325295414462081	-0.2401351851851852	-0.15996462241462245	-0.10835987654320987	-0.249423544973545	0.029902818930041146	-0.16484197530864197	0.09568756613756613	-0.15495308641975314	0.07379170781893002	0.05318059670781894	-0.07222222222222217	-0.4082979557479558	-0.12407573352573358	-0.008167989417989427	-0.462010582010582	-0.0806351851851852	-0.23312169312169317	-0.06564197530864198	0.2212067901234568	0.02441631099353322	-0.1642749588477366	-0.39594144620811295	0.1755628747795414	-0.10863924456202233	-0.16571490299823635	-0.26512654320987655	-0.0636457671957672	-0.11824444444444444	0.04518059670781893	-0.6568777777777778	-0.25281940329218106	-0.00922222222222215	-0.3296197530864198	-0.14711111111111108	0.2631256790123457	0.3213073192239858	-0.377	-0.9846926807760141	-0.03211111111111112	0.026488888888888933	0.18266666666666667	0.16674497354497353	-0.1708222222222222	-0.43804162551440334	0.1386585537918871	-0.050261466784244556	-0.11482222222222219	-0.7386197530864198	-0.5674170223398002	-0.15827495884773662
GSK3B	-0.3929803532763529	-0.4310715343915342	-0.521912872755185	-0.7771833158142265	-0.1884527599782934	-0.1512841614220736	-0.17924464215167546	-0.15096925518925516	-0.1316119838662961	0.19281788447971787	-0.186753249382716	0.2231326788359791	-0.06461924938271604	0.2061528122145344	-0.317907664740198	-0.4593276000735459	-0.3346383410934742	-0.36906813827160506	-0.4461886058665185	-0.28741648896243455	-0.24250256391012076	-0.05546154338624338	-0.5736910044091713	-0.07892141018405464	-0.2611800596255595	0.049173440035273366	-0.6270725040700046	0.06774747870483423	-0.2975264109347442	0.040254757156423834	-0.13672700835456508	-0.23084256391012062	-0.27320766474019814	-0.8682216343598788	-0.37656226674021237	0.09868592119567676	0.07277416259666254	-0.10788496556324338	-0.07354531719962946	0.19520379529688417	-0.08672197548500885	0.11536690909090909	0.06959123738977079	-0.2065890909090909	-0.058569543386243386	-0.19061433140686476	-0.1888372044227378	-0.07459707760141093	-0.44201502062135395	-0.28507220470311573	-0.4005225885225887	-0.23644011887125227	-0.4938914643874645	0.10222170110342325	0.3315597979797976	-0.45515946506579824	-0.5925325391998515	0.316521798941799	0.020237411477411482	-0.37197942664496	-0.009120745470989913	-0.49404486772486755	-0.008428633156966469	-0.1023299754850088	-0.04759987372134038	0.06306853561253563	-0.024049007760141124	-0.5335687626102296	-0.21911252129516587
JAK2	-1.7005714285714286	-2.88	-0.21276320734820736	-3.3682094627594634	-0.3175295238095238	-0.20390549450549453	-0.18187539682539683	-0.1657808913308913	-0.21276320734820736	-0.1141428571428572	0.17874307692307695	-0.8598571428571429	-0.512476923076923	-0.5827142857142856	0.11070593406593408	-0.4537571428571429	0.55691	-0.6267626373626374	0.714065934065934	-0.5615714285714287	0.20450482295482297	-0.13124285714285713	-0.7407285714285713	0.7187142857142856	0.40694285714285716	2.2988571428571425	-0.8187142857142858	-0.392	0.6123802197802197	-1.8414769230769232	-0.4680666056166056	0.24150482295482295	-0.47147692307692307	-0.9027626373626374	0.4145714285714286	0.4418087912087912	0.08602857142857145	0.07685714285714283	-0.21276320734820736	-0.4914951770451771	-0.9727325396825398	-0.06485714285714288	-0.0032428571428571346	0.11557142857142859	0.07685714285714286	-0.7119054945054945	-0.05267238095238101	1.1150945054945054	-1.2900483516483519	0.3365191086691087	0.10021910866910869	1.0478571428571428	0.255	0.4397142857142856	0.5654285714285714	-0.5776912087912088	-0.2638912087912088	0.1268	-0.9682094627594626	0.12804190476190475	1.2533802197802195	-0.581857142857143	0.21338021978021976	-0.432718253968254	-0.5073142857142857	0.03528571428571427	-0.2407142857142858	-1.2144285714285716	-0.24471428571428566
MAP2K1	-2.1954285714285713	-2.7228571428571433	-0.2527660678210679	-4.965857142857144	-0.3581682539682541	-0.24700000000000005	0.5701428571428572	-0.22277142857142856	-0.2527660678210679	0.642042857142857	0.10007714285714286	-1.3968571428571432	-0.23214285714285715	-0.02985714285714287	0.07504285714285715	-0.4727	0.4223385714285714	-0.5889714285714286	1.1136285714285714	-0.6145714285714287	0.33685714285714285	-0.06454285714285714	-0.8138714285714286	1.084857142857143	0.043000000000000003	2.4654285714285717	-0.8977142857142857	-0.13942857142857146	1.3914285714285715	-2.2737142857142856	-0.6082857142857143	0.4132857142857143	-0.9471428571428573	-1.2109999999999999	0.9472857142857143	0.5730000000000001	0.012285714285714289	0.015428571428571427	-0.2527660678210679	-0.6667142857142858	-1.3291428571428572	-0.6598571428571428	-1.3139571428571428	-0.5481428571428572	-0.04182857142857143	-0.6675714285714286	-0.3193111111111112	1.8927142857142856	-1.4790428571428567	0.6366571428571428	0.18542857142857144	0.7499	0.9783285714285714	0.4882857142857143	-0.10271428571428567	-0.7358571428571429	-0.21635714285714286	7.142857142857149e-05	-1.527	-0.3581682539682541	1.749142857142857	-0.6200142857142856	0.4238571428571429	-0.08221428571428571	-0.40157142857142863	0.23414285714285715	-0.682142857142857	-1.4042999999999999	-0.06842857142857142
MAP2K2	-2.73	-2.65	-0.2942355555555557	-5.650000000000001	-0.2942355555555557	-0.5770000000000001	0.86	-0.349	-0.2942355555555557	0.9309999999999999	0.11	-1.8099999999999998	-0.235	-0.245	-0.00424	-0.799	0.725	-0.599	1.38	-0.7140000000000001	0.18299999999999997	-0.0639	-0.634	1.33	0.0632	3.24	-0.9250000000000002	-0.14400000000000002	1.7	-2.74	-0.843	0.7120000000000001	-1.01	-1.38	0.924	0.693	-0.17699999999999996	-0.19600000000000004	-0.2942355555555557	-0.932	-1.59	-0.7920000000000001	-1.89	-0.5379999999999999	-0.106	-0.6709999999999999	-0.2942355555555557	2.42	-1.63	0.904	0.24100000000000002	0.892	1.07	0.556	-0.16399999999999998	-1.0	-0.0363	-0.0998	-1.78	-0.2942355555555557	2.1	-0.779	0.526	-0.055799999999999995	-0.8290000000000001	0.205	-0.73	-2.0	-0.204
RET	-1.3234	-2.774	-0.22518538893459486	-3.6020338461538466	-0.3492345882352942	0.1982661538461538	-0.5476000000000001	-0.10813384615384618	-0.22518538893459486	-0.20450000000000004	0.14032015384615384	-0.28569999999999995	-0.5295338461538461	-0.36286392156862746	-0.0650697677224736	-0.3180939215686275	0.304237	-0.35693384615384616	0.5588661538461538	-0.4358639215686275	0.12930615384615385	0.5109300000000001	-0.7161099999999998	0.4216360784313725	0.6642599999999999	1.1782	-0.4913000000000001	-0.2283639215686275	1.0866661538461535	-1.7760338461538467	-1.4239338461538462	-0.15563384615384615	-0.5439977677224735	-0.595273846153846	0.2242360784313726	0.21736615384615385	0.11921999999999999	-0.02916392156862745	-0.22518538893459486	-0.37193384615384617	-1.0328000000000002	0.006599999999999939	-0.07407000000000001	0.2634	0.09802	-0.47129776772247356	-0.05963458823529416	0.6542661538461539	-0.9840338461538461	-0.13832384615384616	-0.04613384615384613	0.8001999999999999	0.23099999999999987	0.1717360784313726	0.31182	-0.5415338461538463	-0.16352384615384613	0.27846000000000004	-0.5756338461538462	-0.056934588235294147	1.0127661538461539	-0.5376	0.17066615384615386	-0.06518999999999997	-0.28589999999999993	0.044599999999999994	-0.6288	-1.1577	-0.2454639215686274
FYN	-2.03	-3.11	-0.568	-0.23589893939393916	-1.12	0.38799999999999996	-1.93	-1.19	-0.38799999999999996	-0.598	0.299	-0.6509999999999999	-3.6	-0.9179999999999999	-0.397	-0.406	-0.6559999999999999	0.7120000000000001	0.105	-0.6940000000000001	-0.124	-0.885	-0.423	0.179	-0.7859999999999999	-1.55	2.09	-0.273	0.789	-0.368	-1.7	-0.662	-0.00513	0.511	1.71	0.198	-0.655	0.0481	0.809	-0.23589893939393916	-0.895	0.107	0.17800000000000002	-1.4	0.727	-0.267	0.368	0.569	0.777	-0.23589893939393916	0.9159999999999999	0.866	0.682	0.29	-1.94	-0.301	-0.49	0.9570000000000001	-0.706	0.198	1.75	0.0212	-0.247	0.431	0.355	0.769	-0.659	-0.7929999999999999	0.0165
ATR	-0.23666666666666666	-0.11845897435897433	-0.20832694821518347	-1.54	-0.20832694821518347	-0.20832694821518347	0.07633333333333332	-1.5173333333333332	-0.20832694821518347	0.028999999999999953	-0.1668666666666667	0.754	-0.4673333333333334	0.1720076923076923	-0.20832694821518347	-0.20832694821518347	0.09000769230769236	-0.30920000000000003	-0.20832694821518347	-0.20832694821518347	-0.4206589743589743	-0.072	-0.6086666666666667	-0.22200130718954247	-0.06713333333333331	0.3133333333333334	-0.4469999999999999	-0.04503464052287579	-0.9153333333333333	-0.4606666666666666	-0.15332564102564097	-0.46665897435897435	-0.20832694821518347	-0.6433333333333334	-0.20832694821518347	-0.6447333333333333	0.11266666666666662	-0.10939230769230766	-0.20832694821518347	-0.15613333333333332	-0.09133333333333334	0.5186666666666667	0.198674358974359	0.27266666666666667	0.16233333333333338	-0.20832694821518347	-0.20832694821518347	-0.35400000000000004	0.8000000000000002	-0.5026666666666667	-0.5920000000000001	-0.307325641025641	-1.0863333333333334	-0.14592564102564096	0.9097333333333334	-0.7773333333333333	-0.20832694821518347	0.26734102564102563	0.46226666666666666	-0.20832694821518347	-0.026333333333333334	-0.13999230769230767	-1.303	0.1960666666666667	-0.40065897435897435	0.6430666666666667	-0.687325641025641	-1.0499923076923077	0.02433202614379087
CDC7	-0.5278666666666667	-0.281237037037037	-0.3742370370370371	-1.0097551851851854	-0.8592370370370371	1.138578148148148	-0.006018148148148199	-0.31076666666666664	-1.086737037037037	-0.16968481481481482	-0.4081325	0.244	-0.4036325	0.009578148148148169	-0.6841666666666667	-0.006697154882154883	-0.14366666666666664	0.09503416666666668	-0.6290885185185185	-0.1588304882154882	0.07827544612794612	0.65735	-1.1965181481481482	0.34700000000000003	-0.9846666666666666	-0.056518148148148116	0.7706666666666666	-0.5041833333333333	0.07194564814814815	0.13542962962962968	-0.19189122053872054	-0.027891220538720535	-0.6379833333333332	-0.7417028703703705	0.6093361784511785	-0.6815362037037037	-0.6355	0.08131148148148147	-0.2502203703703704	-0.40492185185185187	-0.9980181481481482	0.6980666666666666	-0.6997991666666666	0.02566666666666667	0.905945	-1.4065	0.6836962962962962	0.2419456481481482	0.0590796296296296	-0.19225518518518522	-0.6371666666666665	-0.48755	-0.41466666666666674	-0.33897851851851857	0.6551666666666667	-0.3070703703703704	-0.5250885185185186	-0.4325703703703703	1.08835	-0.024403703703703705	0.060630462962962935	-0.6920703703703704	-0.024387685185185193	0.4650185185185185	0.4025341666666667	0.7558333333333334	-0.802	-1.0968158333333333	0.6975000000000001
HIPK2	0.1704	-0.8413999999999999	-0.01627222777777777	-0.05537476666666672	-0.3518776444444444	0.5383475888888889	-0.07247764444444452	-0.2419976444444444	-0.1824722277777778	0.004747588888888899	0.23822523333333337	-0.18087764444444443	-0.05357476666666666	-0.417	0.23030521666666665	0.15262523333333333	-0.9287999999999998	0.21662523333333333	0.8163475888888889	-0.22473476666666664	0.08215300555555556	-0.2583576444444444	-0.9130524111111111	-0.2108347666666667	-0.1146	0.3637475888888889	-0.1284	0.12564523333333333	0.4324252333333334	0.8202000000000002	0.29875300555555556	0.13779300555555557	-0.5065945833333333	-0.8715999999999999	0.4136252333333334	-0.4863999999999999	-0.22421999999999995	0.23541999999999996	-0.1325122277777778	-0.9237747666666667	0.1296223555555555	0.6432	0.44422523333333325	0.66932	0.03620235555555555	-0.3077285833333333	0.17352235555555556	0.14308523333333337	0.2386	0.32492523333333334	0.10752235555555556	0.06212500000000003	0.25678	-0.3993	0.652	-0.04620000000000006	-0.9400524111111113	-0.29404	-0.03327764444444445	-0.33887764444444446	0.3316	-0.5261999999999999	0.17802523333333334	0.9141223555555555	-0.4527747666666667	0.5788	0.1434	-0.9051747666666667	-0.05463476666666667
MARK3	-0.5871057692307692	-2.117875	-0.9469694444444443	-1.6387029914529918	-2.1282194444444444	0.7119027777777779	-0.514	-0.9032279914529913	-0.4575944444444445	0.19332727272727276	-0.5159502136752137	-0.21647799145299135	-0.8399502136752133	-0.8982472222222222	-0.20971944444444443	0.4580027777777777	-0.5218472222222222	-0.21670021367521358	-0.07734722222222223	-0.3132472222222222	-0.21346944444444443	-0.8116029914529914	-0.48492272727272734	-0.003227991452991366	-0.804722222222222	0.09195227272727277	0.47265277777777776	-0.2589529914529914	-0.2954807692307692	-1.2578472222222223	-1.3744694444444443	-0.4129694444444444	-1.0969694444444444	-0.8662029914529912	0.7137527777777779	-1.0562029914529911	-1.0457222222222222	-0.009622222222222185	0.1319055555555556	-0.31045299145299143	-0.916375	0.21564423076923087	-0.7137279914529915	-0.19860576923076917	-0.4178529914529914	-1.4794694444444443	-0.00571944444444443	-0.23395576923076922	-0.25609722222222214	-0.2229529914529914	-0.4841029914529914	-0.30235972222222224	-0.4832557692307692	-0.1838972222222222	0.36564423076923086	-1.0419722222222223	-0.9133472222222223	0.39025000000000004	0.14964700854700858	-0.8378444444444444	-0.09532799145299138	-1.1977499999999999	-0.17260576923076917	0.765125	-0.43460299145299136	0.08939423076923081	-0.7622222222222222	-0.8167279914529912	-0.24814049145299139
ARAF	-0.3315	-0.7357944444444444	-0.010613888888888891	-1.1232499999999999	-0.001863888888888894	0.44599999999999995	0.003999999999999962	1.3005	-0.10011388888888889	-0.29964583333333333	-0.12175	0.4462499999999999	0.56575	0.28503194444444446	-0.020463888888888893	0.01713611111111111	-0.016095833333333334	-0.024149999999999984	-0.30874999999999997	-0.1303638888888889	0.07755094444444445	-0.6242500000000001	-0.23789583333333336	0.22878194444444444	0.03767177777777777	0.29410416666666667	0.04742177777777778	0.029781944444444444	0.06710416666666665	0.600575	0.12955094444444448	0.2978009444444445	-0.008863888888888893	0.1918263888888889	-0.08586388888888889	-0.34047361111111113	0.02317177777777778	-0.09971805555555557	-0.06986388888888889	-0.641	-0.39625	-0.386575	-0.38799999999999996	0.21624999999999997	-0.260975	-0.0766138888888889	-0.01211388888888889	-0.05514583333333332	-0.3976755	-0.2875	0.450525	-0.40414583333333337	-0.0595	0.08463194444444444	0.6628750000000001	-0.1277875	-0.6060000000000001	0.008005555555555552	0.3375	-0.03831638888888889	0.1938263888888889	-0.10754444444444441	-0.20389583333333336	0.1265	0.08825	-0.23399999999999996	-0.3324208333333333	-0.42524999999999996	0.15690694444444445
LATS1	-3.58	-0.866	-1.47	-0.259895	-0.616	0.0695	-0.41700000000000004	0.0295	0.539	-0.259895	0.247	0.198	0.7040000000000001	-0.152	-0.121	1.49	0.657	-0.49700000000000005	-0.9540000000000001	-0.121	-0.469	-1.04	-0.259895	1.02	0.248	-0.259895	-2.86	-0.0197	0.18600000000000003	-0.52	-1.73	-1.41	-1.06	-1.18	-0.627	-0.0229	-0.731	0.643	0.284	-0.259895	-1.42	0.524	-0.259895	0.6459999999999999	-0.674	-0.545	0.542	1.04	0.00182	-0.259895	1.59	-0.23	-0.24100000000000002	-0.563	-0.613	-0.49700000000000005	-1.98	0.23199999999999998	0.9470000000000001	-0.643	-0.174	-0.085	-0.7759999999999999	1.08	-0.259895	0.871	0.0070799999999999995	-0.259895	-0.485
SGK1	-0.6156666666666667	-1.406519781746032	-0.5392234177489176	-2.1478570833333333	-0.27288990520282186	-0.33760345679012344	-0.015470436507936456	-0.10596998015873016	-0.09697341774891773	-0.40284434788359785	0.05366344215969212	-0.05213710317460318	-0.37092822450697466	0.7353000000000001	0.2594389854497355	0.2539429717813051	-0.14807845679012344	-0.6703448911736412	0.5412298765432099	-0.45085452821869487	-0.4076281657848324	0.37286289682539686	-0.4244776812169311	0.5806001984126984	-0.19879041666666666	0.8112473187830687	-0.25952375	-0.37331646825396825	-0.29289986111111116	-1.7616549272486772	-0.5845448324514991	-0.3522948324514991	-0.3730943478835979	-0.49430376984126995	-0.48330702821869487	-0.25930376984126974	-0.17027375	0.657	0.04210158225108226	-0.3346070833333334	-0.7713037698412699	0.45250000000000007	1.1185205753968255	0.033500000000000064	-0.4748871031746032	-0.4252360145502645	-0.5037649052028219	-0.5287831944444444	-0.6364082605820106	0.4088845833333334	-0.3413449801587302	-0.19856262345679013	0.25033333333333335	-0.23757499999999998	0.5452416666666667	-0.7398215939153441	-0.5365201234567901	-0.43095311507936507	0.06328001984126981	-0.43386990520282187	-0.06375376984126979	-0.8375364484126985	-0.13958319444444442	-0.36504126984126994	-0.48197942460317456	-0.14369500000000004	-0.6720542901234569	-0.5178669246031745	-0.039199801587301596
