PIK3R2	CCR5
CCL3	CCR5
PTK2B	CCR5
CD4	CCR5
STAT5B	CCR5
CCL7	CCR5
CCL5	CCR5
CCL3L1	CCR5
CCL16	CCR5
CCL8	CCR5
CCL2	CCR5
CCL11	CCR5
CCL13	CCR5
CCL4	CCR5
TXK	CCR5
CCL3L3	CCR5
FNBP1L	SGSM2
PTN	SGSM2
CHD3	SGSM2
AFP	SGSM2
EGFR	SGSM2
MPP1	SGSM2
GDPD2	SGSM2
PNO1	SGSM2
CA12	SGSM2
RPS25	SGSM2
CELSR3	SGSM2
KHDRBS3	SGSM2
RGMA	SGSM2
IGF2R	AGA
AGA	IGF2R
USF2	IGF2R
GGA2	IGF2R
GGA3	IGF2R
GGA1	IGF2R
CREG1	IGF2R
GZMB	IGF2R
CTSD	IGF2R
PACS1	IGF2R
PLAUR	IGF2R
USF1	IGF2R
PLAU	IGF2R
WISP2	IGF2R
PLIN3	IGF2R
TNFAIP6	ACAN
FBLN2	ACAN
TNR	ACAN
VCAN	ACAN
LUM	ACAN
FBLN1	ACAN
HAPLN1	ACAN
ACAN	TNFAIP6
COL4A1	FBLN2
LAMA1	FBLN2
ACAN	FBLN2
VCAN	FBLN2
FN1	FBLN2
COL4A6	FBLN2
COL4A5	FBLN2
NID1	FBLN2
COL4A3	FBLN2
COL4A2	FBLN2
HSPG2	FBLN2
ELN	FBLN2
LAMC2	FBLN2
FBN1	FBLN2
PRELP	FBLN2
COL4A4	FBLN2
LAMA5	FBLN2
COL18A1	FBLN2
BCAN	FBLN2
ACAN	TNR
VCAN	TNR
CNTN1	TNR
PTPRZ1	TNR
NCAN	TNR
BCAN	TNR
SIGLEC1	TNR
ITGB1	VCAN
ACAN	VCAN
FBLN2	VCAN
TNR	VCAN
FBLN1	VCAN
HAPLN1	VCAN
SELP	VCAN
FBN1	VCAN
CXCL12	VCAN
SELL	VCAN
CD44	VCAN
ITGA4	VCAN
CCL5	VCAN
CCL8	VCAN
CCL2	VCAN
CCL20	VCAN
CCL21	VCAN
CXCR3	VCAN
PF4	VCAN
PLA2G2A	VCAN
CXCL10	VCAN
XCL1	VCAN
ACAN	LUM
COL1A2	LUM
MMP14	LUM
APP	FBLN1
ACAN	FBLN1
VCAN	FBLN1
FN1	FBLN1
NID1	FBLN1
HSPG2	FBLN1
ELN	FBLN1
HBEGF	FBLN1
FGB	FBLN1
CTGF	FBLN1
MPG	FBLN1
NOV	FBLN1
MFAP5	FBLN1
ACAN	HAPLN1
VCAN	HAPLN1
HMGB1	AGER
S100P	AGER
S100A12	AGER
S100B	AGER
S100A1	AGER
ELP3	AGER
EZR	S100P
AGER	S100P
S100A1	S100P
CACYBP	S100P
ECD	S100P
S100Z	S100P
AGER	S100A12
CACYBP	S100A12
TP53	S100B
VAV1	S100B
AGER	S100B
S100A1	S100B
S100A11	S100B
S100A6	S100B
ANXA6	S100B
IQGAP1	S100B
MAPT	S100B
NDRG1	S100B
DES	S100B
CAPZA1	S100B
CACYBP	S100B
GFAP	S100B
ECD	S100B
PGM1	S100B
AHNAK	S100B
S100A4	S100A1
AGER	S100A1
S100P	S100A1
S100B	S100A1
ANXA6	S100A1
ATP2A2	S100A1
RYR1	S100A1
DES	S100A1
GJA1	S100A1
CACYBP	S100A1
NIF3L1	S100A1
GFAP	S100A1
PGM1	S100A1
PYGM	S100A1
PLB1	S100A1
POLR2A	ELP3
HNF1A	ELP3
AGER	ELP3
ALB	ELP3
HNF4A	ELP3
NFKBIA	ELP3
IKBKAP	ELP3
ELP4	ELP3
UBC	AGL
NHLRC1	AGL
AGL	NHLRC1
MC4R	AGRP
MC5R	AGRP
GHRL	AGRP
MC3R	AGRP
AGRP	MC4R
ASIP	MC4R
MC1R	MC4R
POMC	MC4R
ATRNL1	MC4R
NPY	MC4R
AGRP	MC5R
POMC	MC5R
LEP	GHRL
AGRP	GHRL
GHSR	GHRL
GHRHR	GHRL
MLNR	GHRL
NPY	GHRL
AGRP	MC3R
ASIP	MC3R
POMC	MC3R
MLLT4	JAG1
NOTCH2	JAG1
NOTCH1	JAG1
NOTCH3	JAG1
JUN	JAG1
FOS	JAG1
MFNG	JAG1
BCR	MLLT4
SORBS2	MLLT4
SORBS1	MLLT4
EPHB2	MLLT4
RIN1	MLLT4
PFN1	MLLT4
CTNNA1	MLLT4
SSX2IP	MLLT4
JAG1	MLLT4
NRXN1	MLLT4
YWHAQ	MLLT4
RRAS	MLLT4
YWHAG	MLLT4
HRAS	MLLT4
RRAS2	MLLT4
NRAS	MLLT4
YWHAB	MLLT4
RAP1A	MLLT4
RAP1GAP	MLLT4
MRAS	MLLT4
RIT2	MLLT4
USP9X	MLLT4
EPHB6	MLLT4
TJP1	MLLT4
EPHB3	MLLT4
EPHA7	MLLT4
LMO2	MLLT4
RAP2A	MLLT4
PVRL2	MLLT4
NRXN3	MLLT4
NRXN2	MLLT4
PVRL1	MLLT4
RIT1	MLLT4
PVRL3	MLLT4
F11R	MLLT4
PVRL4	MLLT4
GSK3B	NOTCH2
JAG1	NOTCH2
MFNG	NOTCH2
CNTN1	NOTCH2
MAML1	NOTCH2
DTX1	NOTCH2
RBPJ	NOTCH2
JAG2	NOTCH2
LFNG	NOTCH2
DLL1	NOTCH2
XRCC6	NOTCH1
GSK3B	NOTCH1
SMAD3	NOTCH1
LCK	NOTCH1
RELA	NOTCH1
NFKB1	NOTCH1
UBC	NOTCH1
NUMB	NOTCH1
JAG1	NOTCH1
NOTCH3	NOTCH1
MFNG	NOTCH1
KAT2B	NOTCH1
CNTN1	NOTCH1
APBA1	NOTCH1
PSEN1	NOTCH1
ITCH	NOTCH1
PIK3CA	NOTCH1
PIK3CG	NOTCH1
LEF1	NOTCH1
FBXW7	NOTCH1
MAML1	NOTCH1
YY1	NOTCH1
MAML3	NOTCH1
MAML2	NOTCH1
DTX1	NOTCH1
DTX2	NOTCH1
NOV	NOTCH1
RBPJ	NOTCH1
SNW1	NOTCH1
JAG2	NOTCH1
LFNG	NOTCH1
DLL1	NOTCH1
DLL4	NOTCH1
JAG1	NOTCH3
NOTCH1	NOTCH3
KAT2B	NOTCH3
MAML1	NOTCH3
RBPJ	NOTCH3
SNW1	NOTCH3
JAG2	NOTCH3
DLL1	NOTCH3
STAT3	JUN
CREBBP	JUN
RB1	JUN
VAV1	JUN
BRCA1	JUN
YWHAH	JUN
MAPK9	JUN
TPM2	JUN
SMAD2	JUN
SMAD3	JUN
SMAD4	JUN
NR3C1	JUN
RELA	JUN
NCOA6	JUN
STAT1	JUN
UBC	JUN
ESR1	JUN
RUNX1	JUN
AR	JUN
JAG1	JUN
FOS	JUN
NR5A1	JUN
NRIP1	JUN
GTF2F1	JUN
GTF2F2	JUN
TBP	JUN
SP1	JUN
NCOA1	JUN
MAPK14	JUN
CSNK2A1	JUN
HIF1A	JUN
UBE2I	JUN
HDAC3	JUN
NCOR2	JUN
NACA	JUN
MAPK8	JUN
PIAS1	JUN
MYBBP1A	JUN
DHX9	JUN
PHOX2A	JUN
PML	JUN
CSNK2A2	JUN
MAPK10	JUN
MAPK3	JUN
ASCC2	JUN
ATF1	JUN
SPI1	JUN
FOSL1	JUN
ATF3	JUN
DDIT3	JUN
ATF4	JUN
GTF2B	JUN
NFE2L1	JUN
NFE2L2	JUN
ATF2	JUN
VDR	JUN
BCL3	JUN
TAF1	JUN
PIN1	JUN
MAPK11	JUN
COPS5	JUN
BCL6	JUN
JUNB	JUN
ETS1	JUN
COBRA1	JUN
NFYA	JUN
TOP2A	JUN
ETS2	JUN
GTF2E2	JUN
BTG1	JUN
MYOD1	JUN
PRKD1	JUN
PLEKHO1	JUN
RUNX2	JUN
RAGE	JUN
FBXW7	JUN
PPP4C	JUN
HNRNPM	JUN
HMGA1	JUN
EGR1	JUN
PACS1	JUN
CYP19A1	JUN
JDP2	JUN
MAPKAPK5	JUN
CREB5	JUN
TRIP4	JUN
MAF	JUN
SPIB	JUN
TGIF1	JUN
RFWD2	JUN
BATF	JUN
TSC22D3	JUN
ERG	JUN
RBM39	JUN
SMARCD1	JUN
KHSRP	JUN
FOSL2	JUN
GATA2	JUN
POU1F1	JUN
STAT4	JUN
TCF20	JUN
SARS	JUN
DDX21	JUN
SKI	JUN
ASCC3	JUN
ASCC1	JUN
PPP3CB	JUN
RPL18A	JUN
SNRK	JUN
STAT3	FOS
CREBBP	FOS
RB1	FOS
MAP3K7	FOS
SMAD3	FOS
RELA	FOS
NCOA6	FOS
NFKB1	FOS
RUNX1	FOS
HNF1A	FOS
JAG1	FOS
JUN	FOS
GTF2F1	FOS
GTF2F2	FOS
TBP	FOS
NCOA1	FOS
CSNK2A1	FOS
EGFR	FOS
NCOR2	FOS
USF2	FOS
NACA	FOS
PML	FOS
CSNK2A2	FOS
SPI1	FOS
JUND	FOS
DDIT3	FOS
CEBPG	FOS
ATF2	FOS
VDR	FOS
BCL3	FOS
TAF1	FOS
JUNB	FOS
ELK4	FOS
ETS1	FOS
COBRA1	FOS
ETS2	FOS
ELK1	FOS
GTF2E2	FOS
RUNX2	FOS
SRF	FOS
MITF	FOS
RPS6KA4	FOS
NFATC2	FOS
MAF	FOS
GATA4	FOS
BATF	FOS
TSC22D3	FOS
ERG	FOS
SMARCD1	FOS
XBP1	FOS
KHSRP	FOS
JAG1	MFNG
NOTCH2	MFNG
NOTCH1	MFNG
EWSR1	AGT
AGTR1	AGT
AGTR2	AGT
MAS1	AGT
MEP1A	AGT
DNPEP	AGT
PRG2	AGT
ERBB2	AGTR2
AGT	AGTR2
AGTRAP	AGTR2
ZBTB16	AGTR2
MTUS1	AGTR2
ERBB3	AGTR2
AGT	MAS1
LAMA1	MEP1A
AGT	MEP1A
FN1	MEP1A
NTS	MEP1A
BDKRB1	MEP1A
LAMA5	MEP1A
MEP1B	MEP1A
GNRH1	MEP1A
NPY	MEP1A
VIP	MEP1A
PTH	MEP1A
GGCT	MEP1A
AGT	DNPEP
SAT1	DNPEP
MDFI	DNPEP
TH1L	DNPEP
KRT31	DNPEP
DBNL	DNPEP
KRT33A	DNPEP
KRT82	DNPEP
KIF4A	DNPEP
ADAMTSL4	DNPEP
KRT36	DNPEP
TBC1D4	DNPEP
CHD3	PRG2
AGT	PRG2
CEBPB	PRG2
SPI1	PRG2
BAT3	PRG2
PAPPA	PRG2
C7orf64	PRG2
CEBPE	PRG2
GATA1	PRG2
CSF2	PRG2
CALM1	GRK5
AGTR1	GRK5
GIT1	GRK5
CAV1	GRK5
RHO	GRK5
RCVRN	GRK5
SNCB	GRK5
SNCA	GRK5
AVPR2	GRK5
OXTR	GRK5
AVPR1A	GRK5
AVPR1B	GRK5
SNCG	GRK5
CABP1	GRK5
CHRM2	GRK5
TBXA2R	GRK5
TACR1	GRK5
AGTR1	BDKRB2
NOS1	BDKRB2
PTPN11	BDKRB2
NOS3	BDKRB2
AGTR1	AGTRAP
AGTR2	AGTRAP
GNB2L1	AGTRAP
PBX3	AGTRAP
PITPNC1	AGTRAP
RB1	ZBTB16
TERF1	ZBTB16
PLSCR1	ZBTB16
MAGEA11	ZBTB16
NR3C1	ZBTB16
RXRA	ZBTB16
RARA	ZBTB16
UBC	ZBTB16
AGTR1	ZBTB16
EPN1	ZBTB16
ESR1	ZBTB16
AGTR2	ZBTB16
SP1	ZBTB16
FHL2	ZBTB16
KRTAP4-12	ZBTB16
TRAF2	ZBTB16
HDAC3	ZBTB16
NCOR2	ZBTB16
CDC2	ZBTB16
GSTM4	ZBTB16
ZNF24	ZBTB16
EIF2S2	ZBTB16
SUMO1	ZBTB16
CCDC85B	ZBTB16
HDAC1	ZBTB16
NCOR1	ZBTB16
HDAC4	ZBTB16
TRIM27	ZBTB16
PML	ZBTB16
COQ6	ZBTB16
LDOC1	ZBTB16
MAP3K3	ZBTB16
HDAC2	ZBTB16
VDR	ZBTB16
HBEGF	ZBTB16
PMAIP1	ZBTB16
HDAC6	ZBTB16
BCL6	ZBTB16
SIN3A	ZBTB16
HDAC5	ZBTB16
HDAC7	ZBTB16
HDAC9	ZBTB16
BMI1	ZBTB16
HEATR2	ZBTB16
RUNX1T1	ZBTB16
VTA1	ZBTB16
CD81	ZBTB16
ANAPC5	ZBTB16
FHL3	ZBTB16
GATA1	ZBTB16
CIDEA	ZBTB16
PAFAH1B3	ZBTB16
PSMD11	ZBTB16
LSM2	ZBTB16
SPOP	ZBTB16
LYAR	ZBTB16
TOLLIP	ZBTB16
DLST	ZBTB16
SIN3B	ZBTB16
HBXIP	ZBTB16
RAB27A	ZBTB16
CCDC130	ZBTB16
ENOX1	ZBTB16
WDR33	ZBTB16
ZBTB32	ZBTB16
GATA2	ZBTB16
GCSH	ZBTB16
TXNIP	ZBTB16
PSMD2	ZBTB16
PGAM5	ZBTB16
CEP72	ZBTB16
QTRT1	ZBTB16
LMTK3	ZBTB16
FCHO1	ZBTB16
FAM101B	ZBTB16
CCDC109B	ZBTB16
THNSL2	ZBTB16
DPM1	ZBTB16
CEP70	ZBTB16
STAT3	JAK2
ERBB2	JAK2
BCR	JAK2
GRB2	JAK2
SHC1	JAK2
PIK3R1	JAK2
PTPN6	JAK2
GRB10	JAK2
TUB	JAK2
VAV1	JAK2
BRCA1	JAK2
INSR	JAK2
MDK	JAK2
FYN	JAK2
PTK2	JAK2
AGTR1	JAK2
CXCR4	JAK2
GHR	JAK2
CCR5	JAK2
IRS1	JAK2
RAF1	JAK2
PTPN1	JAK2
HSPA8	JAK2
VCP	JAK2
EGFR	JAK2
PPP2R5A	JAK2
TNFRSF1A	JAK2
LEPR	JAK2
EPOR	JAK2
IL6ST	JAK2
TEC	JAK2
PPP2R1B	JAK2
CCR2	JAK2
SOCS1	JAK2
PPP2R4	JAK2
KIT	JAK2
PTPN11	JAK2
STAT5A	JAK2
DNAJA3	JAK2
LYN	JAK2
SH2B2	JAK2
TSHR	JAK2
PRMT5	JAK2
PTK2B	JAK2
UBASH3B	JAK2
PTPRC	JAK2
STAT5B	JAK2
CTLA4	JAK2
YES1	JAK2
SIRPA	JAK2
IL2RB	JAK2
SOCS3	JAK2
CSF2RB	JAK2
IL5RA	JAK2
CSF3R	JAK2
PRLR	JAK2
PTPN12	JAK2
STAM	JAK2
HTR2A	JAK2
PPIA	JAK2
STAM2	JAK2
OSMR	JAK2
SH2B1	JAK2
IFNGR1	JAK2
IFNGR2	JAK2
IL12RB2	JAK2
IL23R	JAK2
ELP2	JAK2
DRD1	DNAJC14
AGTR1	DNAJC14
LYST	DNAJC14
AGTR2	MTUS1
ERBB2	ERBB3
GRB2	ERBB3
SHC1	ERBB3
SOS1	ERBB3
PIK3R1	ERBB3
PTK2	ERBB3
AGTR2	ERBB3
PTGES3	ERBB3
EGFR	ERBB3
MUC1	ERBB3
PA2G4	ERBB3
IL6ST	ERBB3
CSK	ERBB3
PIK3R2	ERBB3
CD82	ERBB3
GRB7	ERBB3
EGR1	ERBB3
RGS4	ERBB3
NRG1	ERBB3
EGF	ERBB3
PTK6	ERBB3
NRG2	ERBB3
RNF41	ERBB3
RPN1	ERBB3
ZNF207	ERBB3
ODF2L	ERBB3
APLN	APLNR
APLNR	APLN
AR	NR0B1
COPS2	NR0B1
NR5A1	NR0B1
NRIP1	NR0B1
SREBF1	NR0B1
RXRA	COPS2
THRA	COPS2
NR0B1	COPS2
NR2F1	COPS2
MAPK8	COPS2
WDR8	COPS2
THRB	COPS2
SIN3A	COPS2
COPS6	COPS2
COPS4	COPS2
CPSF1	COPS2
NIF3L1	COPS2
GPS1	COPS2
COPS8	COPS2
IRF8	COPS2
CTNNB1	NR5A1
JUN	NR5A1
NR0B1	NR5A1
NRIP1	NR5A1
SP1	NR5A1
NCOA1	NR5A1
PNRC2	NR5A1
EDF1	NR5A1
GTF2B	NR5A1
TRERF1	NR5A1
GATA4	NR5A1
PITX1	NR5A1
SOX9	NR5A1
ZNF653	NR5A1
SOX8	NR5A1
YWHAH	NRIP1
MAP3K7	NRIP1
POLR2A	NRIP1
NR3C1	NRIP1
RXRA	NRIP1
THRA	NRIP1
RARA	NRIP1
ESR1	NRIP1
JUN	NRIP1
NR0B1	NRIP1
NR5A1	NRIP1
AHR	NRIP1
KAT2B	NRIP1
CTBP1	NRIP1
TRAF2	NRIP1
CCDC85B	NRIP1
YWHAQ	NRIP1
HDAC1	NRIP1
FOXA1	NRIP1
NR2C1	NRIP1
LDOC1	NRIP1
NR1H3	NRIP1
HDAC5	NRIP1
HDAC9	NRIP1
TEX11	NRIP1
TNFRSF14	NRIP1
PPARG	NRIP1
CTBP2	NRIP1
PPARA	NRIP1
RXRB	NRIP1
CEP70	NRIP1
CREBBP	SREBF1
ID3	SREBF1
NR0B1	SREBF1
SP1	SREBF1
LMNA	SREBF1
UBE2I	SREBF1
MAPK1	SREBF1
MAPK3	SREBF1
YY1	SREBF1
TWIST2	SREBF1
HLA-B	AHCY
PINX1	AHCY
B2M	HLA-B
EZR	HLA-B
RUVBL1	HLA-B
AHCY	HLA-B
TRIB3	HLA-B
VCP	HLA-B
MSN	HLA-B
TRIM28	HLA-B
LILRB1	HLA-B
PSMD1	HLA-B
TRA@	HLA-B
CD8A	HLA-B
PAICS	HLA-B
VARS	HLA-B
TARS	HLA-B
PFAS	HLA-B
LILRB2	HLA-B
MAGEA1	HLA-B
KIR3DS1	HLA-B
PLS3	HLA-B
KLRD1	HLA-B
KIR3DL1	HLA-B
TERF1	PINX1
RPS3A	PINX1
AHCY	PINX1
TERT	PINX1
TXN	PINX1
PABPC4	PINX1
CALM3	PINX1
RPL31	PINX1
PAFAH1B2	PINX1
RPS19	PINX1
RPS16	PINX1
MCRS1	PINX1
RPS28	PINX1
PABPC1	PINX1
RPS10	PINX1
CAPRIN1	PINX1
GTPBP4	PINX1
RPL23A	PINX1
PLEKHJ1	PINX1
HRNR	PINX1
RB1	AHR
SRC	AHR
SMARCA4	AHR
XPO1	AHR
RELA	AHR
ESR1	AHR
NRIP1	AHR
ARNT	AHR
GTF2F1	AHR
GTF2F2	AHR
TBP	AHR
ARNTL	AHR
HSP90AA1	AHR
AIP	AHR
SP1	AHR
NR2F1	AHR
DAP3	AHR
NCOA2	AHR
NEDD8	AHR
CCNT1	AHR
PTGES3	AHR
TAF6	AHR
TAF4	AHR
NCOA1	AHR
RB1	ARNT
SRC	ARNT
XPO1	ARNT
AHR	ARNT
GTF2F1	ARNT
GTF2F2	ARNT
HSP90AA1	ARNT
AIP	ARNT
SP1	ARNT
NCOA2	ARNT
PTGES3	ARNT
NCOA1	ARNT
HIF1A	ARNT
SIM1	ARNT
SIM2	ARNT
EPAS1	ARNT
AHRR	ARNT
TAZ	ARNT
PML	ARNT
NPAS4	ARNT
NPAS1	ARNT
BRCA1	GTF2F1
MYC	GTF2F1
PTN	GTF2F1
HNRNPU	GTF2F1
FEZ1	GTF2F1
POLR2A	GTF2F1
AR	GTF2F1
GTF2E1	GTF2F1
JUN	GTF2F1
FOS	GTF2F1
AHR	GTF2F1
ARNT	GTF2F1
GTF2F2	GTF2F1
TBP	GTF2F1
GTF2B	GTF2F1
TAF1	GTF2F1
GTF2A1	GTF2F1
MED21	GTF2F1
GTF2H4	GTF2F1
KLF5	GTF2F1
GTF2E2	GTF2F1
MSX2	GTF2F1
SRF	GTF2F1
TCEA1	GTF2F1
IRF1	GTF2F1
CTDP1	GTF2F1
FCP1	GTF2F1
TAF11	GTF2F1
PSMC2	GTF2F1
ATF7IP	GTF2F1
CTDSP1	GTF2F1
CREB1	GTF2F2
POLR2A	GTF2F2
AR	GTF2F2
GTF2E1	GTF2F2
JUN	GTF2F2
FOS	GTF2F2
AHR	GTF2F2
ARNT	GTF2F2
GTF2F1	GTF2F2
TBP	GTF2F2
ATF4	GTF2F2
GTF2B	GTF2F2
ATF2	GTF2F2
POLR2E	GTF2F2
KLF5	GTF2F2
GTF2E2	GTF2F2
MSX2	GTF2F2
HTATSF1	GTF2F2
TCEA1	GTF2F2
TRAM2	GTF2F2
TAF5	GTF2F2
RB1	TBP
TP53	TBP
MDM2	TBP
MYC	TBP
RRN3	TBP
RIBIN	TBP
RUVBL1	TBP
POLR2A	TBP
NR3C1	TBP
RELA	TBP
NCOA6	TBP
RXRA	TBP
POU2F1	TBP
HTT	TBP
ESR1	TBP
AR	TBP
GTF2E1	TBP
HMGB1	TBP
JUN	TBP
FOS	TBP
AHR	TBP
GTF2F1	TBP
GTF2F2	TBP
TAF6	TBP
TAF4	TBP
NCOA1	TBP
BAX	TBP
CTBP1	TBP
EP300	TBP
NACA	TBP
RNF4	TBP
POU2F2	TBP
NCOA3	TBP
DHX9	TBP
EDF1	TBP
JUND	TBP
ATF4	TBP
GTF2B	TBP
MCM2	TBP
BCL3	TBP
TAF1	TBP
GTF2A1	TBP
KDM5A	TBP
POLR3F	TBP
POLR3C	TBP
GTF2H4	TBP
KLF5	TBP
GTF2E2	TBP
CREG1	TBP
UBTF	TBP
REL	TBP
CD3EAP	TBP
CREM	TBP
TCEA1	TBP
DRAP1	TBP
PAX6	TBP
HSF1	TBP
TAF9	TBP
IKZF1	TBP
PAX3	TBP
GLI2	TBP
CITED2	TBP
MSX1	TBP
TRIP4	TBP
TRAM2	TBP
NFYC	TBP
SPIB	TBP
BRF1	TBP
IRF1	TBP
TAF7	TBP
SUB1	TBP
CBX5	TBP
DR1	TBP
NFYB	TBP
POU3F2	TBP
TAF10	TBP
FOXF2	TBP
GTF2A2	TBP
GTF2A1L	TBP
TAF11	TBP
PSMC2	TBP
TAF5	TBP
BTAF1	TBP
GTF3C2	TBP
GTF3C5	TBP
GTF3C3	TBP
GTF3C4	TBP
TAF15	TBP
BRF2	TBP
TAF1C	TBP
TAF1A	TBP
TAF1B	TBP
SNAPC4	TBP
WDR62	TBP
SNAPC2	TBP
SNURF	TBP
TAF2	TBP
TAF7L	TBP
TAF13	TBP
TAF1L	TBP
ABT1	TBP
RXRA	ARNTL
RARA	ARNTL
UBC	ARNTL
AHR	ARNTL
HSP90AA1	ARNTL
KAT2B	ARNTL
HIF1A	ARNTL
EP300	ARNTL
EPAS1	ARNTL
NPAS4	ARNTL
NPAS2	ARNTL
CLOCK	ARNTL
CRY1	ARNTL
CSNK1E	ARNTL
SUMO3	ARNTL
SUMO2	ARNTL
BHLHE40	ARNTL
STAT3	HSP90AA1
ERBB2	HSP90AA1
TP53	HSP90AA1
SRC	HSP90AA1
TRADD	HSP90AA1
MYC	HSP90AA1
MAP3K7	HSP90AA1
TGFBR2	HSP90AA1
NR3C1	HSP90AA1
CALM1	HSP90AA1
RPS3A	HSP90AA1
RALBP1	HSP90AA1
ESR1	HSP90AA1
TGFBR1	HSP90AA1
AR	HSP90AA1
AHR	HSP90AA1
ARNT	HSP90AA1
ARNTL	HSP90AA1
AIP	HSP90AA1
DAP3	HSP90AA1
PTGES3	HSP90AA1
AKT1	HSP90AA1
CHUK	HSP90AA1
RAF1	HSP90AA1
PDPK1	HSP90AA1
FANCA	HSP90AA1
TERT	HSP90AA1
STUB1	HSP90AA1
CSNK2A1	HSP90AA1
AKT2	HSP90AA1
HSPA8	HSP90AA1
ALK	HSP90AA1
EGFR	HSP90AA1
PPID	HSP90AA1
APAF1	HSP90AA1
HSPA1A	HSP90AA1
HIF1A	HSP90AA1
TNFRSF1A	HSP90AA1
RIPK1	HSP90AA1
IKBKB	HSP90AA1
MAP3K7IP2	HSP90AA1
BIRC5	HSP90AA1
APOB	HSP90AA1
BAG4	HSP90AA1
MAPK1	HSP90AA1
CDC37	HSP90AA1
EPRS	HSP90AA1
GNA12	HSP90AA1
TUBA1A	HSP90AA1
SIM1	HSP90AA1
NPAS2	HSP90AA1
CSNK2A2	HSP90AA1
HCFC1	HSP90AA1
ASGR1	HSP90AA1
STARD13	HSP90AA1
FES	HSP90AA1
NOS3	HSP90AA1
MYOD1	HSP90AA1
RUNX1T1	HSP90AA1
FLT3	HSP90AA1
FANCC	HSP90AA1
PIM1	HSP90AA1
PPP5C	HSP90AA1
WASL	HSP90AA1
EIF2AK2	HSP90AA1
CUL4A	HSP90AA1
HSF1	HSP90AA1
IKBKG	HSP90AA1
FKBP5	HSP90AA1
LSM1	HSP90AA1
TJP1	HSP90AA1
IRS4	HSP90AA1
PPARA	HSP90AA1
GUCY1A2	HSP90AA1
STK11	HSP90AA1
ERN1	HSP90AA1
SGTA	HSP90AA1
NR3C2	HSP90AA1
STIP1	HSP90AA1
GUCY1B3	HSP90AA1
TOMM70A	HSP90AA1
CHTF18	HSP90AA1
EIF2AK3	HSP90AA1
AHSA2	HSP90AA1
AHSA1	HSP90AA1
SMYD3	HSP90AA1
FNIP1	HSP90AA1
TOMM34	HSP90AA1
TNNI3K	AIP
AHR	AIP
ARNT	AIP
HSP90AA1	AIP
PPARA	AIP
SHC1	SP1
RB1	SP1
TP53	SP1
BRCA1	SP1
MDM2	SP1
TNFSF10	SP1
SMARCA4	SP1
SMARCC2	SP1
MYC	SP1
GRIN1	SP1
SMAD2	SP1
SMAD3	SP1
SMAD4	SP1
RELA	SP1
CDKN1A	SP1
TAL1	SP1
RXRA	SP1
NFKB1	SP1
RARA	SP1
POU2F1	SP1
UBC	SP1
HTT	SP1
AR	SP1
JUN	SP1
ZBTB16	SP1
NR5A1	SP1
SREBF1	SP1
AHR	SP1
ARNT	SP1
NR2F1	SP1
TAF4	SP1
HSPA8	SP1
HIF1A	SP1
E2F3	SP1
E2F1	SP1
SUMO1	SP1
RNF4	SP1
CEBPB	SP1
HDAC1	SP1
SMARCC1	SP1
PML	SP1
HCFC1	SP1
GABPA	SP1
HDAC2	SP1
KLF6	SP1
NFKB2	SP1
BCL6	SP1
ZBTB7A	SP1
NOS3	SP1
RBBP4	SP1
PGR	SP1
MYOD1	SP1
MYOG	SP1
SREBF2	SP1
LDB1	SP1
CDC25C	SP1
REL	SP1
PURA	SP1
CD2	SP1
NCL	SP1
SRF	SP1
SF3A1	SP1
E2F2	SP1
YY1	SP1
HMGA1	SP1
EGR1	SP1
GATA1	SP1
CLCN1	SP1
KLF4	SP1
MSX1	SP1
MEF2C	SP1
SUB1	SP1
AATF	SP1
DMPK	SP1
SP3	SP1
SP4	SP1
ELF1	SP1
LMO2	SP1
MEF2D	SP1
PSMC5	SP1
ATF7IP	SP1
PSIP1	SP1
MIER1	SP1
RECQL4	SP1
CD209	SP1
ATF7IP2	SP1
SKIV2L2	SP1
PPP1R13L	SP1
POGZ	SP1
KLF10	SP1
RNASEN	SP1
C14orf106	SP1
RXRA	NR2F1
THRA	NR2F1
ESR1	NR2F1
COPS2	NR2F1
AHR	NR2F1
SP1	NR2F1
NCOA1	NR2F1
GRIP1	NR2F1
NCOA3	NR2F1
HNF4A	NR2F1
GTF2B	NR2F1
ISL1	NR2F1
BCL11A	NR2F1
BCL11B	NR2F1
FADD	DAP3
NR3C1	DAP3
THRA	DAP3
ESR1	DAP3
AR	DAP3
AHR	DAP3
HSP90AA1	DAP3
HIF1A	DAP3
PGR	DAP3
ESR2	DAP3
TNFRSF10A	DAP3
PPARA	DAP3
CNBP	DAP3
TNFRSF25	DAP3
BRCA1	NCOA2
YWHAH	NCOA2
NR3C1	NCOA2
RXRA	NCOA2
RARA	NCOA2
ESR1	NCOA2
AR	NCOA2
AHR	NCOA2
ARNT	NCOA2
CCNT1	NCOA2
NCOA1	NCOA2
EP300	NCOA2
NCOA3	NCOA2
PRMT1	NCOA2
HNF4A	NCOA2
VDR	NCOA2
THRB	NCOA2
NKX2-1	NCOA2
DDX5	NCOA2
PPARG	NCOA2
SRCAP	NCOA2
SRA1	NCOA2
DDX17	NCOA2
RORA	NCOA2
ESRRB	NCOA2
TAT	NCOA2
SNW1	NCOA2
PPFIA1	NCOA2
TXNRD2	NCOA2
ANKRD11	NCOA2
GMEB1	NCOA2
PPFIA4	NCOA2
TFE3	NEDD8
RBX1	NEDD8
